Name,Price,Author,Date,Publisher,Comment,sales
创意之星：模块化机器人设计与竞赛(第2版)（十三五）,30.2,李卫国,9/1/2016,北京航空航天大学出版社,60,200222
当机器人遇上Arduino,29.5,律原,11/1/2018,科学出版社,13,113888
BeagleBone ,26.8,格里梅特,1/1/2015,电子工业出版社,73,7557
机器人地图创建与环境探索,28.9,斯塔赫尼克,5/1/2013,国防工业出版社,73,155910
混合驱动柔索并联机器人力学分析与跟踪控制技术,53.7,訾斌,12/1/2017,科学出版社,30,34227
全国青少年校外教育活动指导教程丛书：机器人创新与实践,22.6,韩继彤,3/1/2015,武汉大学出版社,48,247492
工业机器人运用技术,18.5,刘军社,7/1/2017,科学出版社有限责任公司,194,15218
工业机器人应用技术(袁海亮) ,25.8,袁海亮,9/1/2017,化学工业出版社,10,236739
玩中学——乐高机器人入门（上册）,35.3,梁潆,3/1/2016,清华大学出版社,239,148572
大规模强化学习,75.8,刘全,3/1/2018,科学出版社,116,224939
Python数据分析 ,78.2,McKinney,7/1/2018,东南大学出版社,85,151348
人工智能3.0：大智若愚（国家大事丛书）,19.7,高奇琦,5/1/2019,复旦大学出版社,39,228524
电容成像技术及其应用,14.7,董向元,8/1/2008,黄河水利出版社,19,110951
R语言机器学习参考手册（影印版）,53.8,丘祐玮,1/1/2016,东南大学出版社,27,23389
虚拟仪器与数据采集 ,26,阎芳,3/1/2015,机械工业出版社,70,294539
人件（英文版 ,54.5,汤姆·迪马可,11/1/2015,机械工业出版社,119,164253
游戏AI开发实用指南 ,46.6,麦克·达格雷斯,3/5/2018,机械工业出版社,121,88177
现代电力系统辨识人工智能方法,67.6,艾芊,1/1/2012,上海交通大学出版社,52,152025
广东省人工智能产业技术发展研究报告.2018 ,47.7,王佳胜,8/1/2018,科学技术文献出版社,86,86158
无界：人工智能时代的认知升级,36.6,刘志毅,4/1/2018,电子工业出版社,284,178213
群智能优化及其在物流中的应用,77.6,李文锋,3/15/2019,华中科技大学出版社,49,128792
人工智能知识讲座,30,谭营,4/1/2018,人民出版社,68,56552
人工智能：开启颠覆性智能时代——奥森文库 ,49,周晓垣,5/1/2018,台海出版社,200,295609
计算智能,38.7,康立山,10/1/2019,科学出版社,50,183476
群体智能优化算法及其应用,117.7,孙家泽,4/1/2020,科学出版社,3,72013
R语言数据挖掘,38.7,哈萨克斯坦,10/28/2016,机械工业出版社,60,174758
指纹特征提取与多特征识别,27.6,陈芳林,10/1/2016,国防工业出版社,84,205159
人工智能超越人类 ,38.7,台場,10/15/2018,机械工业出版社,31,234087
工业机器人与现场总线网络技术 ,88.3,黄风,4/1/2020,化学工业出版社,4,66603
MATLAB在日常计算中的应用 ,38.7,杜树春,8/3/2018,清华大学出版社,22,89977
单片机技术及应用——基于机器人制作项目的学习与实践,,,,,,276936
Vega ,46.9,万明,6/1/2015,国防工业出版社,80,25688
情感机器人 ,63.4,仇德辉,8/1/2018,台海出版社,138,274340
虚拟现实：引领未来的人机交互革命 ,40.7,王寒,7/1/2016,机械工业出版社,695,164444
用于放射物理和生物医学工程的计算机人体模型：历史和未来,47.6,徐榭,5/1/2020,科学出版社,1,100605
人工智能简明知识读本 ,21.7,,11/16/2017,新华出版社,127,207281
面向智能社会的国家创新力——智能化大趋势 ,104.2,国家创新力评估课题组,5/1/2017,清华大学出版社,134,293114
自动检测技术及仪表控制系统(张毅)(三版),24.8,张毅,9/1/2012,化学工业出版社,166,23617
光纤白光干涉传感技术,26.3,苑立波,5/1/2011,北京航空航天大学出版社,56,194078
先进控制理论：智能控制方法及应用研究,51.8,刘海朝,5/1/2019,水利水电出版社,19,55079
数据挖掘与商务分析：R语言,54.5,约翰尼斯·莱道尔特,10/28/2016,机械工业出版社,111,111413
数据化：由内而外的智能,41.9,,,中国传媒大学出版社,24,10750
规则时代：虚拟现实、人工智能和区块链构建的游戏化未来,47.6,光速追猎者,6/1/2018,电子工业出版社,86,29040
商业智能深入浅出——Cognos，Informatica技术与应用,55.1,王飞,3/1/2012,机械工业出版社,752,293367
遥感数据自动化处理方法与程序设计,45.8,马建文,1/1/2011,科学出版社,73,166445
"""心迹""的计算──隐性知识的人工智能途径 ",30,董军,3/1/2017,上海科学技术出版社,61,187921
从无限运算力到无限想象力：设计人工智能概览,40,范凌,5/1/2019,同济大学出版社,58,146331
虚拟现实基础与实战,48.7,谭杰夫,7/1/2018,化学工业出版社,49,63375
智能制造标准案例集,95.2,辛国斌,6/1/2016,电子工业出版社,416,225854
复杂流程系统的实时模拟与优化,74.4,邵之江,10/1/2014,科学出版社,20,285333
全息成像概论,20.7,韦穗,1/1/2013,安徽大学出版社,180,28025
基于HLA的分布仿真环境设计,89,邱晓刚,2/1/2016,国防工业出版社,67,12836
人工智能复杂问题求解的结构和策略（原书第6版）,62.4,卢格,1/1/2010,机械工业出版社,952,106094
传感器原理、设计与应用（第5版）,46.6,刘迎春,6/1/2015,国防工业出版社,79,101015
水下航行器跟踪控制的非线性理论分析,85.3,张利军,11/1/2019,科学出版社,11,212798
达人迷 ,47.6,Dwight,6/1/2017,人民邮电出版社,118,293311
面向虚拟现实仿真环境的头颈部外骨骼系统,78.2,李鹏,1/1/2019,科学出版社,15,186679
泰勒和他的解题机器 ,22.9,詹妮弗·里夫斯·邦纳,8/19/2016,机械工业出版社,12,175653
技术的功能：面向人工物的使用与设计,62.4,威伯·霍克斯,1/1/2020,科学出版社有限责任公司,40,74679
基于惯性技术的波浪能转换器,41.4,布拉科,7/1/2015,国防工业出版社,26,7206
高级人工智能（第三版）,130.3,史忠植,6/1/2019,科学出版社,148,112338
计算思维——计算学科导论(双色) ,33,唐培和,4/1/2015,电子工业出版社,209,43432
Xen虚拟化技术完全导读,30.9,Chisnall,1/1/2014,北京航空航天大学出版社,136,100271
自动化概论(夏洪永),15,夏洪永,8/1/2011,化学工业出版社,45,61984
居家养老AIP技术 ,38.6,吴茵,6/30/2016,西南交通大学出版社,94,238789
2020年人工智能时代：我们幸福的工作方式,32.2,崔海明,9/1/2018,机械工业出版社,56,245957
传感器应用技术习题册,6,人力资源和社会保障部教材办公室,4/1/2012,中国劳动社会保障出版社,95,255708
结构健康监测：理论建模和计算智能方法,28.4,郑世杰,11/1/2014,国防工业出版社,47,276526
基于稀疏算法的人脸识别,53.8,徐勇,1/1/2015,国防工业出版社,184,288433
直拉硅单晶生长过程建模与控制,148.5,刘丁,6/1/2015,科学出版社,46,280919
白话深度学习与TensorFlow,,,,,,67538
商务智能（第四版） ,38.7,赵卫东,11/21/2016,清华大学出版社,210,272070
智能控制理论及实现方法研究,46.8,鲁艳旻,4/1/2019,水利水电出版社,16,49675
Python与AI编程（上）,30,施彦,7/17/2019,北京邮电大学出版社有限公司,7,245134
几种改进的智能优化算法及其应用,58.4,武装,1/1/2019,科学技术文献出版社,30,229606
领域自适应目标检测方法与应用,93.8,叶茂,3/1/2019,科学出版社,9,253809
意向性与人工智能,91.3,高新民,12/1/2014,中国社会科学出版社,63,173144
群智能,46.9,梅克莱,7/1/2011,国防工业出版社,100,56965
人工智能大爆炸：AI时代的人类命运 ,58,路易斯,2/1/2019,海天出版社,141,82863
物联网：万物互联的技术及应用,36.9,张志勇,2/1/2019,安徽大学出版社,7,155947
人工智能,27.6,柴玉梅,6/1/2012,机械工业出版社,182,297528
人工智能及其演化,69.5,刘海滨,4/1/2018,科学出版社有限责任公司,69,215827
计算智能 ,18.5,张昆龙,4/1/2015,煤炭工业出版社,17,21778
基于新能源的智能汽车新技术研究,65.5,刘海朝,4/1/2019,水利水电出版社,13,128090
UG ,55.2,北京兆迪科技有限公司,4/20/2018,机械工业出版社,95,197836
典型目标识别与图像除雾技术,54.5,董慧颖,7/1/2016,国防工业出版社,70,230187
ADAMS ,54.5,胡仁喜,3/23/2016,机械工业出版社,269,267585
AI进化论——解码人工智能商业场景与案例,43.8,亿欧智库,5/1/2018,电子工业出版社,274,282945
自动控制原理答疑解惑与典型题型,26.2,杨万和,8/1/2014,北京邮电大学出版社有限公司,31,212886
西门子人机界面工程应用与故障检修实例 ,23.2,周志敏,3/1/2016,中国电力出版社,50,236094
深度学习(deep ,,,,,,157840
诉答博弈——程序性公正的人工智能模型,40.2,托马斯·F.戈登,8/1/2018,中国政法大学出版社,52,23988
过程控制技术(刘玉梅)(二版),23,刘玉梅,4/1/2009,化学工业出版社,19,247360
智能SAR影像变化检测,93.2,焦李成,12/1/2019,科学出版社,43,134807
控制工程基础（第二版）,16.7,高铁红,7/1/2010,中国质检出版社(原中国计量出版社),69,65311
现代传感器技术及应用,18.1,秦志强,5/1/2010,电子工业出版社,77,34933
传感器原理与应用（第3版） ,30.3,孟立凡,3/1/2015,电子工业出版社,81,18473
形式语言与自动机(第2版),29,杨娟,3/1/2017,北京邮电大学出版社有限公司,67,135246
城堡里学无人机：原理、系统与实现 ,46.6,杨浩,9/20/2017,机械工业出版社,144,193061
面向数据科学家的实用统计学（影印版）,66.3,Peter,7/1/2018,东南大学出版社,52,248026
传感器原理及应用（第2版）,37.8,彭杰纲,2/1/2017,电子工业出版社,98,14708
传感器原理及应用,22.5,路敬祎,2/1/2014,哈尔滨工程大学出版社,10,241709
ROBCAD操作入门,69.1,刘永,3/1/2019,水利水电出版社,16,78398
传感器应用设计300例(下册),53.8,张洪润,10/1/2008,北京航空航天大学出版社,264,70847
智能城市产业发展与大数据战略研究,100.7,智能城市建设与大数据战略研究项目组,4/30/2019,浙江大学出版社,26,35717
面向机器智能的TensorFlow实践 ,54.5,山姆·亚伯拉罕,4/17/2017,机械工业出版社,783,65564
非线性控制,33.1,马克茂,4/1/2014,哈尔滨工业大学出版社,59,88250
人工智能：Python实现（影印版）,69.5,普拉提克`乔希,10/1/2017,东南大学出版社,227,30995
自动化控制系统设计实例手册,38,封苏伟,12/1/2011,中国建筑工业出版社,127,46637
大数据与人工智能研究,75.7,王莉,12/1/2018,中国纺织出版社,54,95844
虚拟现实理论与实践 ,33.6,张泊平,4/20/2017,清华大学出版社,33,36995
初识人工智能,27.6,秦志强,3/1/2018,电子工业出版社,102,49648
Pattern ,109,王申培,12/1/2011,高等教育出版社,45,34163
走进大数据与人工智能,48.6,王翔,11/1/2018,天津大学出版社,15,11499
2017智能交通产品与技术应用汇编,314.4,中国智能交通协会,11/1/2017,电子工业出版社,30,81840
认知无线电中多信道动态频谱管理方法研究 ,35.3,赵楠,4/1/2019,水利水电出版社,12,64087
工效学基本原理、应用及技术,56.5,布什,5/1/2016,国防工业出版社,60,25774
自动控制原理(田思庆) ,33.1,田思庆,7/1/2015,化学工业出版社,46,8610
遥感数字图像处理与应用,30.8,冯学智,9/1/2011,商务印书馆,129,30056
遥感技术与农业应用,30,严泰来,7/1/2008,中国农业大学出版社,71,17492
中国智能电网与智能能源网发展战略研究 ,25.81,中国智能城市建设与推进战略研究项目组,9/30/2017,浙江大学出版社,44,38492
集散控制系统应用维护技术,27.3,黄建华,4/1/2018,电子工业出版社,6,80083
国家智能制造标准体系建设指南（2015年版）解读,88.3,辛国斌,6/1/2016,电子工业出版社,208,90184
自然人机交互技术及应用,88.3,吴亚东,5/1/2020,科学出版社,1,72336
人工智能 ,38.7,周志敏,8/1/2017,人民邮电出版社,111,86403
Fractional ,70.3,塔拉索夫,8/1/2010,高等教育出版社,30,47896
现代传感与检测技术,22.9,徐兰英,4/1/2015,国防工业出版社,26,35048
电子政务发展前沿（2017）） ,67.9,杨绍亮,6/1/2017,中国经济出版社,85,5172
遥感原理与应用实验教程,30,陈晓玲,3/1/2013,科学出版社,39,100059
安全系统中的多模态生物特征识别与智能图像处理,42.6,郑毅,9/1/2016,国防工业出版社,61,62608
过程控制系统与装置,30.8,张宏建,9/1/2012,机械工业出版社,28,13008
传感器技术大全（中册）,58.6,张洪润,11/1/2007,北京航空航天大学出版社,433,83917
三维人脸建模方法研究与应用,26.9,盖赟,5/1/2015,中国社会科学出版社,23,55050
固体中能量电子的输运——计算机仿真及其在材料分析和表征中的应用,53.7,毛里奇奥·戴普瑞,1/1/2017,国防工业出版社,17,60039
传感器技术(第3版),25.2,贾伯年,7/1/2011,东南大学出版社,82,45826
模糊控制技术,19.7,党建武,8/1/2007,中国铁道出版社,60,29827
大学生创新实验和智能控制比赛--基于飞思卡尔DSP系列,26.9,冬雷,10/1/2014,北京航空航天大学出版社,31,19903
自动控制原理（上）,30,谢昭莉,7/1/2012,机械工业出版社,77,92772
新观点新学说学术沙龙文集97--基于大数据和专家知识的人工智能前沿基础理论,14.2,中国科协学会学术部,11/1/2015,中国科学技术出版社,91,94791
Apache ,82.8,Gerard,5/1/2020,东南大学出版社,2,41285
ARMST全国大学生智能设备创新大赛参赛指南及获奖作品案例实战（2016）,45.8,亿科未来,6/1/2016,水利水电出版社,40,92688
鲁棒控制中的正交化方法及其应用,35.5,赵晓东,10/1/2011,科学出版社,12,45567
基于免疫理论的智能故障检测与诊断方法,67.1,田玉玲,12/1/2015,科学出版社,25,14226
高分辨率卫星影像几何处理方法,13.8,柴登峰,8/1/2007,浙江大学出版社,48,37698
智能控制,26.8,李士勇,12/1/2011,哈尔滨工业大学出版社,27,60330
自动控制原理与应用（高职）,14.4,韩全立,8/1/2006,西安电子科技大学出版社,9,69582
知识发现与智能决策,158,张文宇,2/1/2017,科学出版社有限责任公司,74,9078
解读互联网+,26.9,余以胜,9/1/2016,华南理工大学出版社,7,60656
增强现实技术导论,24.8,基珀,8/1/2014,国防工业出版社,158,10537
新型传感器技术及应用,38.7,王亚峰,3/1/2009,中国质检出版社(原中国计量出版社),43,1203
传感器简明手册及应用电路——线性输出磁场传感器分册,17.9,,9/1/2010,西安电子科技大学出版社,28,70806
虚拟现实：商业化应用及影响 ,41.4,杨浩然,3/1/2017,清华大学出版社,55,88089
决策支持系统及其开发（第四版）（中国计算机学会学术著作丛书）,29.2,陈文伟,1/1/2014,清华大学出版社,117,14419
T-S模糊系统的稳定性分析与综合,18.6,周林娜,12/1/2012,,39,44908
过程控制,34.2,李文涛,2/1/2012,科学出版社,23,30555
智能可穿戴产业发展报告,55.2,,4/1/2015,科学出版社,42,92610
吉林省人工智能领域专利导航研究,63.7,郝屹,6/1/2019,科学技术文献出版社,4,26866
数据科学与人工智能研究,142.2,,,西南师范大学出版社,4,41889
精通以太坊（影印版）,97.9,Andreas,6/1/2019,东南大学出版社,19,71293
轻松读懂人工智能,31,李鹏,5/1/2019,中国金融出版社,10,58355
一本书读懂智能生活,31.5,蔡余杰,3/1/2017,中华工商联合出版社,62,58447
复杂非线性系统的自适应优化控制,44.8,罗艳红,6/1/2013,科学出版社,57,6961
不确定性人工智能(第2版),99.5,,,国防工业出版社,30,37680
